fname,H1,S1,V1,H2,S2,V2,H3,S3,V3,H4,S4,V4,H5,S5,V5,H6,S6,V6,H7,S7,V7,H8,S8,V8,Monochromatic,Analogous,Complementary,Triadic,Split Complementary,Double Complementary,Color
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00179.png,49.642819489837244,52.7274057169607,38.73852431145869,43.97668976689766,41.68421329066494,62.54605716632202,44.76066845449145,44.06993080487053,56.23890733600422,53.3887212376884,57.1193215955613,33.572098695937704,41.418612810226215,38.9064880084933,74.1893663653086,42.67012328998479,40.141964657986534,68.86157796451914,46.96571891536067,49.806747750644696,44.37322515212982,46.077336041787575,46.554641183877365,50.10168792436068,1,1,0,0,0,0,Yellow
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00180.png,31.672577460893013,48.65519717636085,41.77790828427958,34.37101447152032,37.04102177263551,66.41724336793541,12.285886610373943,38.39592419622525,14.640334519975138,33.54415496648552,44.502377994934825,46.61566660407893,35.36421021329514,37.299983740308775,55.01797819039198,32.97650501434697,25.838300496226925,76.94106351133829,29.20975635903949,49.88598177491094,36.04994008528642,25.69231443787503,47.86436135864652,28.491396558623443,0,1,0,0,0,0,Red
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00181.png,22.984731109183812,36.29979151500367,58.18900798640912,183.4081934512097,2.7271139360987986,88.08075869363621,114.18853911722503,9.156123142863018,44.002266802674825,149.00271935179498,3.797134921671842,60.16647331418827,25.557983106538913,30.642316659537677,68.05407787788404,115.64611697785277,14.651433774732215,30.906993175862407,21.593774514418406,54.42556766948111,46.92675108190415,30.979903764506084,19.23504098539161,79.83760828649793,0,0,0,0,1,0,Red
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00182.png,89.68680261639092,11.559879493778972,70.1977436409808,48.46157410124385,10.275035149022342,90.10685438034326,57.22936453796504,3.5546477901196534,38.49865893986234,85.76409236595191,11.985121446069675,75.890081907804,76.36689475399147,7.940628557629273,57.37514690418754,69.8573348001339,10.792702528304096,79.62241590299769,58.26010097628259,9.938098996354611,84.70238766261583,81.42934099479255,5.302627795329417,47.004847134014526,0,1,0,0,0,0,Green
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00183.png,55.725210407143166,11.346281245455557,41.80192228458727,35.18182425511068,9.075994221648003,68.30255749223917,25.556114161961457,13.903583254546856,65.06124900153341,41.09846585781604,6.4314791875471995,74.51440905168359,39.48995685662552,7.2850041369617,71.19971432281523,19.46836494531364,18.664358277715436,61.57287026093281,60.75004143875356,12.88492273958559,36.510291274753484,39.732285755856346,12.705425640077635,50.56907149033629,0,1,0,0,0,0,Yellow
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00184.png,33.45227211187741,45.00502501035825,43.06939466071423,33.110080226473166,37.73500678862474,61.49250958216085,31.359326373006382,37.68222290802273,27.083526811419233,33.0026135796657,42.166977413221254,55.38415738873791,33.462295928799755,43.98137958617621,35.859057754242144,10.392357339127082,24.494236051871617,16.153651660535264,34.112234479667336,32.55678202108728,69.59768655663704,33.398027943807826,44.40551184873916,49.366003335433625,0,1,0,0,0,0,Red
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00185.png,24.7929965785125,48.11918690013097,55.424409913184206,12.256372768646687,83.27017102912012,34.866223025523055,34.72158561462712,25.495561536527035,83.45457062351245,11.189849017045821,67.83176673105619,61.648072664115446,21.82152578740908,46.02614022985665,67.22079091304414,7.752930157946092,81.96082911440608,51.63534379268948,29.063087358012577,34.343823355377786,73.47705544385444,22.87309080471703,59.56436282242644,44.002827797785784,0,1,0,0,0,0,Red
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00186.png,39.53351792596611,26.65491182807591,47.54431736593555,143.50399585467454,13.608502975173437,19.482860199997358,31.41853744937341,30.96415860847036,82.36783690636135,67.88027343130939,11.881204276023457,25.48565322686425,30.46769898181413,63.96092179684945,60.82810154224103,30.818281450541356,51.539551635109724,69.94242927483029,30.051629676801383,63.73860085507215,41.19941262848752,32.18712191411104,36.64894524153784,72.90906437016494,0,0,0,0,0,0,Yellow
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00187.png,46.352993054789984,16.373232445389462,54.615483196798074,16.38891499364985,43.44743752617537,41.909546264584876,144.35958811308828,14.377571974708413,24.07079611438039,140.38361979275044,19.51858648035917,41.86780392496952,42.186437029063526,13.833874378294656,68.74756864110071,151.98934945511309,22.79137112176543,34.31556212878841,10.973232131252058,31.517945824363963,32.06034135613171,33.85282192960425,39.41079650222287,51.32892764731286,0,0,0,0,1,0,Yellow
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00188.png,41.66277779036311,9.431549529896774,94.69538673201771,35.45390723724241,31.043684618364974,21.269385085266045,41.16292353413519,13.05218323342423,70.33804529563763,38.57363393689896,20.14826238813902,38.74394315985037,41.34357417513656,11.96145051983401,80.37734433960053,17.80834430325337,39.98675093549137,8.000853760557408,40.28837747320003,15.306082534715419,55.32509838091495,41.410201033529844,10.787728094032554,87.25100782256445,0,1,0,0,0,0,Yellow
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00189.png,7.935322290082693,1.0669755009910717,78.91623179665905,14.57117767587083,4.661687650098241,62.38642490281207,11.152384160130977,2.7076393132083254,74.87747536825675,17.61943319838046,7.58894737920158,53.25588371649077,4.777971490103636,1.2683081009261525,81.25166451776542,13.129111069347958,3.313331160838643,69.35893006248021,0.2787397584258322,2.314655509501836,88.71313231174823,20.600471799270906,12.552492731775608,39.69439546935941,0,1,0,0,0,0,BW
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00190.png,23.526831335210957,10.883842562576463,47.3347714986453,31.15394881676593,11.082999302119651,88.0330025881708,30.53646563814863,11.257228190436082,72.19058134910034,28.5764135702746,11.355353465186715,59.55743961774903,297.18633015336326,5.153849983818359,29.434847124773295,30.978504534644273,12.358009477206753,83.48464303394245,31.141291184886832,9.718451798731731,92.43555883259499,230.53585835619245,14.019541106863246,39.45290060851927,0,0,0,0,1,0,Red
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00191.png,25.195682724067414,47.006128812627736,47.54265412043154,35.85102122547049,2.380838871461411,87.32275925232089,25.160724016746222,58.11014096293702,38.72657333328438,28.51964413991268,13.44087818391803,57.611116459677156,32.049222607029606,5.986748072206241,70.88970197329331,25.000746305786357,35.99240719406424,52.48401257846857,25.29148639203385,52.478666825499985,43.17706794667396,23.30936513504035,32.03490767444474,24.083257224684008,0,1,0,0,0,0,Red
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00192.png,46.605603448275865,6.916054238691649,54.851997263361696,88.45109997126335,2.2193326199873886,36.68110579553622,34.12245279055099,6.788951572008112,81.21649710097364,40.28536089760571,8.413496976596981,62.970001209156834,199.42085812932672,4.835951684952051,33.30885147673664,34.47168812841767,7.0727360222432045,42.45585161223197,35.79157931180395,8.734753536507522,72.22141331780237,40.94998636818035,6.849700217976129,48.21878540930341,0,0,1,0,1,0,Yellow
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00193.png,6.182217223121436,35.40654240557786,64.06301143116721,23.443618416942556,15.667045991381684,70.89763072859202,2.5777892214145637,51.08697301918962,55.44587505960897,7.327352907250142,27.653361927032083,77.64686830197667,19.452367100082576,18.616255250926784,68.06928433194243,20.18108396403721,15.76002525670731,75.27080591191628,4.155835947190858,43.232088389033805,60.35237084145031,8.601028839777058,29.00169723685681,68.14797102219387,0,1,0,0,0,0,Magenta
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00194.png,34.465264681208694,54.8993293763759,80.05758715760103,40.856464050828826,29.514998125349774,83.71422902187554,34.27806017783733,56.065797917992946,76.51663733132176,35.33639730931706,43.4342564742724,79.82776023881623,38.417528910529505,36.80351758541017,82.8781810596579,34.668402731988365,55.44378971934029,78.56395936348952,42.35320942287011,27.506228561961315,84.82234132631122,33.877034150813664,48.77162682942506,72.55733317111745,1,1,0,0,0,0,Red
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00195.png,8.00384184408516,19.060517813615572,45.631125033839965,354.2417364165129,6.895647690999858,26.828941186968695,11.24336783012514,16.65431479412279,36.99660430683568,6.8814529950256915,17.929520040771045,49.50303300127998,10.970312626689646,14.219151459252902,32.67489512615805,9.700741328440685,18.344855817338306,41.55829426886436,350.6843338976429,6.387914621224487,28.718681502451727,6.6201457760784255,10.016948259930773,25.048989626431613,0,0,0,0,0,0,Magenta
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00196.png,16.935142680347123,11.4700008252868,55.95577844892079,223.50842135312612,1.5130369680710607,86.15233225265119,12.922967302667999,13.951086701403561,42.104951082122746,11.729431518349926,2.3060413970108327,72.93875574921327,19.9902818270166,9.990358618922746,60.73967598735401,0.45590539962969245,12.54385912657045,33.450302885381795,14.685733027222051,12.174436637827068,50.52101993060598,199.77849285340153,1.8518646834729198,90.00611185950208,0,0,1,0,1,1,Red
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00197.png,39.27011984289504,15.931176717603227,78.47903440669045,66.11085870059061,14.722703465621393,44.079905646469115,10.183574962841481,48.39631432909271,70.5860180483803,44.06324249801999,16.747499186352822,65.67417588178833,61.30509089025846,15.70009716513601,32.85422343324251,5.979910662978767,54.53751525180096,53.812736103615755,39.44079125545725,17.83032133944231,75.6982643915135,69.98232885883934,14.266498805240024,54.86089813800656,0,1,0,0,0,0,Yellow
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00198.png,44.02348587496539,29.467593818289544,34.50797672047033,43.69296129982032,24.747338082855915,56.360733477105654,42.60342104075461,25.22421397036893,63.901441853021204,45.09227916286463,24.294236796046906,41.67106204183801,152.5179708359005,5.5055415365537925,32.94645407244595,55.72047839231718,15.435848956251268,25.838686367606055,41.05503197672755,25.3806642713019,73.1262762069935,45.65213656245746,22.09354648656985,48.38839907547719,0,0,0,0,0,0,Yellow
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00199.png,29.57937283915774,50.04369598690508,78.50849706204117,31.787953228981692,70.66943576872653,61.12665010652061,34.415513783609235,86.38968691728294,38.01075268817204,30.185951860978427,60.94399600003203,67.15743782086614,33.13905079100749,59.01505086719931,21.677910600860063,34.296599071391725,75.72009924706165,49.94779103549566,30.874395649998107,65.47030583188338,64.22750755434254,29.04807004138123,55.265525303477666,73.23101102714318,1,1,0,0,0,0,Red
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00200.png,71.99078407372733,3.620549728287159,92.35593719070165,80.57501080847379,3.530239985347882,68.09356162959884,72.58910846821082,3.7278108086845965,80.67652571932628,71.0913549969342,4.301855191536066,52.054919123010244,77.06688663846813,3.6011841933946522,73.89952264850676,71.16319855243934,3.347552296040205,97.27751942200828,71.85584570264986,3.668372682572988,87.16832932003211,77.36418511066414,3.7236451809547058,61.46891354406531,1,1,0,0,0,0,BW
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00201.png,22.432640525799613,36.21364561769154,61.864226708007195,30.289603607681382,22.722571724063066,85.05726829426345,25.717252896068313,28.47961195677893,75.00613761872226,20.950283766030005,40.507546404191366,55.6438737728863,19.836097355804778,44.796230561625414,49.965322212906166,30.716098025863108,25.21608096075437,80.09818286288875,19.54885155982173,48.65533485383998,43.327209448279795,23.732239129660087,32.34440054371407,68.49543498733978,1,1,0,0,0,0,Red
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00202.png,49.53957080810447,4.507598899983462,89.86185678691366,57.076750879437476,3.0552639305428118,76.8235256587083,46.44026855173901,4.509325883732406,63.2766231330992,53.60567472865559,3.4326406250275006,82.71025474909676,49.684519442406526,4.501351218916259,94.59552473839277,52.259455802448265,3.7604278551035946,98.54328865698712,54.3261800629969,3.4367229134849944,70.96198907973562,42.56422569027599,6.046338323961788,52.623885918003566,1,1,0,0,0,0,BW
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00203.png,7.144115509367244,69.9866074682345,43.10524877563476,47.55457733450148,62.3906788041989,57.5142840010622,10.931468750174524,86.03885027182504,33.674067745599636,17.19435787038525,62.27252809696932,50.462127178368775,16.27098554869871,53.1594158312454,60.68656622639901,4.010937043005067,75.87490212974932,39.3994983955228,71.27042234691349,62.768438693180826,64.14574873146674,28.92816723429737,48.72969654897576,65.7016888168147,0,0,0,0,0,0,Magenta
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00204.png,228.32490539499682,20.106697945697576,34.232806976902324,22.805282763291586,22.201517083976636,74.98152767627228,341.05514527972394,65.86795642894758,44.868797413257056,2.668770876107034,17.540050040715194,44.2451158753374,344.3077558651258,83.8182127639595,62.41759852002454,7.71767882226323,14.28463470819393,58.44249000571102,307.87401386564676,10.46764052676032,26.96331457565821,21.024077046548992,17.09588168991281,78.34865196078431,0,0,0,0,1,0,Blue
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00205.png,38.26704720955804,25.263601460810946,69.37343684022478,33.86960243712307,37.82468149150435,27.42424129677172,38.16929206478027,12.31690342436603,81.03192391892992,38.55531168591413,33.61967900473999,46.738866505506316,28.22532039606583,40.1657333634828,16.828050855045216,37.7404588924782,35.79147725130559,37.11987141563666,38.60595390134139,17.10298426115991,76.92131001659286,37.64066826319061,30.821274926659576,57.87639117048706,0,1,0,0,0,0,Yellow
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00206.png,57.00296955102166,10.379467708595296,49.676554382436734,57.006317097586994,11.246550602295516,84.02981057658901,221.56751357286646,31.179180911714766,28.273340189692604,52.774639494696714,13.090061578877856,64.73321551796684,54.89465755118303,12.352084435105503,75.95611864377652,69.9786830885835,5.934957254344256,35.54536786045911,220.94653880498504,40.11421006865584,16.343616633152614,56.34633248619755,9.358295348490094,92.03931129746907,0,0,1,0,1,1,Yellow
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00207.png,59.31236437946359,15.873304277067474,34.4066350256484,40.10297980084269,29.327776961932027,68.42811774185904,29.9555463661739,45.952078252883126,19.497751636927404,36.91625931044718,47.11169959403417,50.35914702581369,39.72612403114513,35.62358013201378,59.565344119809616,28.444546229157062,56.334749340219204,38.663248314664436,48.992548497501105,21.592629718933516,25.34515907530327,52.87522603978302,15.900294163183148,45.37256016993092,0,1,0,0,0,0,Yellow
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00208.png,135.76536330999545,1.722313073816411,93.03391873143788,185.64764980265522,8.215382347883773,9.489576012298755,118.7162162162172,1.955832256548775,53.14915617988488,230.40946784670513,80.41606112195325,3.975214128079045,98.01743306946562,2.521390027543254,88.28574917008204,123.05859933301569,2.458075697957647,34.310511089681775,105.84536562645542,2.107453632584561,70.83611458767905,90.2139522821577,6.128709251871528,14.567281672816728,0,0,0,0,0,0,BW
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00209.png,38.54810501844861,46.35286053707774,49.002571586592225,40.11132665584545,62.34727275419984,13.197879916213036,38.91735585763341,42.9797141782788,57.21307244599431,39.75303361234458,46.412184378683534,31.148006655111043,38.7331220527772,49.41870184041265,40.58015957618632,38.40760486872551,33.137550334675595,74.48174838153051,40.66019417475729,50.02328271767522,22.49047835282663,39.01210134956932,38.24705338662117,65.11377233313476,1,1,0,0,0,0,Yellow
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00210.png,30.391333712968954,32.50147418984122,34.74835853487085,44.562206568015455,69.49834885010713,53.26839875529562,44.35495216482445,62.17348100962615,64.93377084713107,42.863950580967796,79.57299945903208,43.25379951177258,40.375912395298144,74.54605943294547,24.56156700668902,39.6163243430697,28.983990935506863,68.7770236299648,42.33912895910151,87.09304669129997,37.6813184031323,287.479478928258,19.62869051988731,18.49193980751313,0,0,0,0,0,0,Red
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00211.png,27.524082533958666,35.42869378605145,66.59083214841898,274.6686668405941,0.6908596723958945,91.23354643636945,28.211544965011303,30.554481048342225,79.08103294746216,27.295193549513055,18.531207686137883,88.50646438624112,27.30549150226322,43.26864449056766,50.45430533544638,27.205568064725412,39.09159738772708,59.84331581238072,28.189709462271345,27.2497822273426,84.76474841563522,27.908103174579256,33.0039378337242,73.04887436456063,0,0,0,0,0,0,Red
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00212.png,38.707669994603336,32.63907772147356,71.28661510631869,36.63865760029514,42.74186751491919,52.75186266143665,39.41844072455011,28.262974357371778,77.18981529342844,34.26563254701005,52.04019426844525,35.0368975674937,37.00362765001499,38.02060530291719,66.18145336207431,35.51718354271146,47.09982541283413,44.71483113587726,40.302190806176554,23.693460698460417,83.50513575101056,37.15080105009331,40.100731842991685,59.809087231060445,1,1,0,0,0,0,Yellow
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00213.png,37.64596706908001,25.930320734785884,45.583128298791934,46.05294330476843,20.844200287719243,78.97455039438016,43.999291792078495,21.992436857379108,71.19008601361543,47.492408826004976,19.419953908326328,85.24136856601572,37.36655671644216,29.67515152684086,36.37254901960784,41.40134381974198,22.749243646677343,62.33065953654189,48.192985204106215,17.542671169502594,91.3281020013223,38.96278268993867,24.082200704209367,53.8759400058166,0,1,0,0,0,0,Yellow
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00214.png,28.867743319733243,30.865600412065536,64.34301212723793,29.48398108695744,37.50909852706913,54.636237164246324,32.410283653241244,45.61809647713069,36.10790646264378,28.682482773568374,38.88904010121665,50.77811661272058,28.916911891258806,32.670387271435615,60.62807736706952,28.494101085936446,41.050900860615975,45.42176392469338,34.73946095369728,51.837787490148315,25.196930946291562,29.4006084664612,35.122130062191694,57.68099016217221,1,1,0,0,0,0,Red
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00215.png,37.38245816707237,43.21031568831531,43.224001306333335,78.4340399416984,1.5581999039746852,84.21834142462016,37.27463942307695,21.792838934493325,64.4106349325902,38.17154808521682,36.05449166341765,49.85775509177312,38.56335298392955,11.427877080106494,72.32896676401057,87.4069400630916,1.1829064421756454,95.53796791443851,35.93232933888459,47.18240516677835,35.912566376888336,37.56210675084063,34.17013869733086,59.40100734492658,0,1,0,0,0,0,Yellow
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00216.png,37.05347399054201,20.75094338808783,94.17973404831547,37.44970992402726,20.795116235072605,92.57912681468422,36.71690023563595,18.34779776366407,94.88635347170172,37.64300105863466,23.20272572402044,91.2017632605868,37.17025900256416,18.95843460929134,93.33171165911686,37.62695790987687,21.83142574195932,92.06886254177627,37.27678245717029,19.63588084584656,92.81303437634318,36.87692549866196,18.921777660212346,94.15567418862658,1,1,0,0,0,0,Yellow
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00217.png,336.4082084050136,1.4405214057326954,80.9732733249245,152.41935483871097,0.6323538956523422,58.41783122088614,159.35152057244952,0.7965572766005848,67.93061933196604,289.59830866807636,2.0517640254482234,36.650768415474296,353.6458907887471,0.6150599793735995,87.80500882464645,0.40103063853652365,1.5203550481600296,83.96594612931678,256.3143254520164,0.9030564504480704,47.30748663101604,9.562913907284749,0.6588535076313559,74.62789599648329,0,0,1,0,1,1,BW
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00218.png,36.9195888933952,34.543852886986286,98.5362552336123,38.197879429673186,32.49580656811399,99.99512269471117,36.75583585879268,35.94021836722078,95.83946960078997,36.85144367316951,35.1568915464776,97.36964600773302,36.943481263224115,34.16710234505057,99.47926802954053,37.32491789074394,33.49078843677445,99.9126329498589,39.660274783969875,31.105079615738916,100.0,36.639009836272976,37.12053912111048,93.7386966011849,1,1,0,0,0,0,Yellow
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00219.png,357.5300053452929,81.83626132806415,46.37376121278691,200.7257054077081,85.52721349655121,20.53024594597072,15.229022644444616,33.22238654004731,84.62561632840271,196.74147496799145,70.02265103230914,30.66308384275751,354.5716845412993,91.6706868826097,65.47622884770347,7.560632038583471,52.50154776306143,77.19970803211646,27.76949998267439,25.167439913489382,44.390763215454,2.869512328075421,64.93827007154212,65.1466694177929,0,0,1,0,1,1,Magenta
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00220.png,36.30530167742389,58.47421424903113,86.6193115262634,28.32053179581285,81.11976944147384,84.92094247807245,29.865731610893057,93.15534172957624,94.60663650075415,29.126449770417334,90.26430245538334,98.27485599438403,37.80462724935733,46.06166816653246,89.50927397986221,29.884980506085775,71.86163648922381,91.45523910921834,28.864400258849184,87.80367444915953,90.91104648282987,31.324574070925166,61.47198844263401,96.60389444017422,1,1,0,0,0,0,Yellow
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00221.png,34.382618909004,32.78451735504815,46.73764211157791,34.7271450406907,13.549705201880732,73.98113064303512,33.295400129573814,36.8439624305952,38.96831334802742,34.65728404898994,25.88335200083989,61.175900537557794,35.44302014368222,12.985777655828423,86.15499783302471,34.87352294505648,29.476594715277805,54.18115378693136,32.45315394143248,43.55557975282488,30.178079992233037,35.255726078772774,20.889102253533157,67.64912595293421,1,1,0,0,0,0,Red
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00222.png,41.30822796376984,47.87909665136878,53.717978285746916,41.89625944509282,62.32603001557412,40.09124547231594,46.00541759870128,46.06218082115552,64.35401366253993,43.075100211745735,54.36120983856328,49.84186442023457,42.55405579055855,57.05583801917029,45.52520886763599,40.9794944080335,74.1970945012329,31.170997525223683,46.809507885703376,52.24104086345975,59.38034812283799,47.946864001443906,59.63708618395843,55.31293165039296,1,1,0,0,0,0,Yellow
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00223.png,44.77269283900004,46.89204305628884,55.00932019119323,22.684191200293743,58.40868289347356,42.81526494895479,80.54161478525172,24.36035410748925,43.72883515713353,42.31767458300373,39.70267377535029,65.69132279777583,70.61435148529371,20.927321115518303,32.057774280280675,39.86989644819344,30.048299691299302,78.74113539439189,32.03129683493904,53.49750141601337,50.69510152815574,88.87814124632386,21.07367134859512,51.86479214391399,0,1,0,0,0,0,Yellow
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00224.png,36.35181902591366,8.390880309372545,42.72240377632534,36.68584236085167,11.200707941645014,55.715005871571385,209.78037788947262,10.065829096996806,39.27813466750366,39.046387586875625,9.056576154578046,68.8104351329573,33.3417652904508,12.960371868651688,34.45755668522553,35.945470807759946,11.188923001887671,49.250924871537755,210.67588732036654,13.711846342813566,36.17493523978993,37.19324140609832,10.622605581355046,62.058983567308736,0,0,1,0,0,1,Yellow
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00225.png,165.6187183404359,9.607184570415095,45.66176029685124,43.66581913139088,22.61637869068386,70.39977023127317,166.60217419438325,9.51594149056813,54.79214111799008,42.61028858546673,23.084718526193058,78.37479211424986,158.48307440719543,8.014059661823735,60.02186806790114,45.39055948244883,24.1895870111742,54.582830779370575,43.89673796182694,24.151419481267318,62.88254023137544,172.2316125224467,10.264709446064291,49.81980477780632,0,0,0,0,0,0,Cyan
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00226.png,21.60203694853244,70.17013763409774,68.36486484578712,22.36120454150678,66.47699001275787,73.72213666416442,23.087055644684625,61.858014734654056,80.48207364341084,23.17492610390178,76.98622476849275,62.78947475363202,22.464904304400466,73.34320713164986,65.99890874052404,23.17897152849883,64.53085425182437,77.30839717317485,26.859615554697495,75.15669229297649,69.09107201863893,21.770094468437826,68.34532574213316,70.96522568759048,1,1,0,0,0,0,Red
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00227.png,44.57255621113059,24.465702759852988,64.55803644514967,44.06478384550419,27.921668848869547,35.86488846550766,52.27684384132403,10.667293571516032,90.8401091609189,215.39722285454133,39.58450140168202,11.629639979507242,43.25512590629143,30.072878727312585,46.1648693148687,46.46417060754842,17.807928199703703,77.57756583108626,50.929139341883804,17.197936966182517,23.256039320137642,43.013636559789376,30.27751888016863,55.68003007031057,0,0,1,0,1,1,Yellow
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00228.png,39.90738664914377,17.977607729447122,63.62349404248735,54.49730222173725,1.9768729618558867,79.8349964307954,36.5868454310676,24.828916635742505,39.878131052643035,46.08079458658846,10.665390524333429,96.79438747976255,41.14667167564917,13.185165569474588,73.3452105231902,34.27789918520342,27.778805178097617,27.695939250203207,38.78666919013778,22.579285454831528,52.54789682661196,41.51209260908279,19.71027475736879,87.99337756526681,0,1,0,0,0,0,Yellow
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00229.png,50.434980642222776,2.999353817191745,78.86134453781513,42.14397008413835,7.91748027943634,55.96599203061506,44.12503907471135,1.972949316850093,71.05796106829482,34.55878634639699,16.56683282369204,27.86297852474323,38.1863914866172,11.914824946976912,45.68680113047905,76.08600979858474,1.5694952325621199,87.51116843305483,46.24894092274517,5.2647585988759165,64.15035931453842,47.31327921525807,1.863712509447337,73.42319138773561,0,1,0,0,0,0,BW
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00230.png,40.22175822593425,1.7492759105223097,80.18720785592973,48.79808940345786,2.072736801382159,82.05663801210643,45.95322466335937,2.565921076559379,76.29023307436182,35.49103468310682,1.6379535955884914,81.34357323562205,49.88768993613741,2.2032245387104767,83.09760916018224,47.473549799343154,2.1587606618834174,78.63016031521175,41.38413685847583,3.7178375252963116,72.15269086357947,33.13764939042683,1.5934764217932262,80.82116846541388,1,1,0,0,0,0,BW
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00231.png,34.88383979352519,42.07821723280609,59.97246577660689,34.12017143083605,36.27325850634209,78.0699180735254,43.604339765158294,14.374880727545511,31.443521083410282,11.450649184458948,57.75854390257307,80.125581307063,18.93031402079486,55.895960740975006,53.06950671588664,36.55819691116676,38.83031365856846,70.13092369477911,16.67935979203373,47.27752991054583,83.77192853682526,44.98138647602468,19.937189710337844,44.491896465330996,0,1,0,0,0,0,Red
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00232.png,35.04953122235982,45.95176999416139,47.25721050405657,36.285246113246515,39.40313774412742,61.69575809874962,32.537660702692186,49.24013884403738,35.5381199538639,35.42010265716599,43.643980331420366,52.04317261468778,36.38698568712558,35.909109775594004,67.50324865102483,30.218745736504616,48.121238647554435,28.035892323030907,35.60371283210196,42.48667607481514,57.125569508702355,33.967490458848545,47.106664339264135,41.707136679905496,1,1,0,0,0,0,Yellow
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00233.png,8.225499894408074,72.13343189620753,72.61294303944855,3.19628684760056,85.7599954300485,71.62194298689741,3.8035816378581377,90.66067850951997,66.91655459959604,10.842765097337644,61.87034597360027,75.60108848805568,4.9454493099844266,72.6178160159177,82.20179738562092,3.7439871377032596,81.4652225285196,75.47122614736271,6.654910855745455,81.44299534164887,67.6135411429529,3.9776852640839655,77.33015320599803,79.56496080836335,1,1,0,0,0,0,Magenta
/home/ludosc/ludusc/old_data/stylegan-10000-textile_ada//seed00234.png,20.39937374476883,57.01537537317327,24.234132171387074,29.31064895543692,26.68502788317811,70.35540598189316,12.586280089033718,73.59825711004527,56.93016771526263,32.42236486347029,14.003316795598577,87.74246066766077,20.887068147829176,55.13076340677813,35.395520883900105,26.02309106691183,36.78875676863543,60.47071281742489,32.281714113727666,18.208096854862582,79.02523284002608,28.946305465668807,38.52848294939901,45.44458350716173,0,1,0,0,0,0,Red
